
1	2800.000000

2	1573.946943

3	1190.604012

4	1014.390896

5	635.219205

6	502.605065

7	420.503464

8	363.257702

9	321.088161

10	289.147208

11	264.995124

12	247.782291

13	238.507526

14	243.727828

15	312.523008

16	493.939528

17	226.742592

18	183.762524

19	161.966499

20	147.145174

21	135.729951

22	126.361375

23	118.386082

24	111.438280

25	105.289837

26	99.786745

27	94.818671

28	90.302911

29	86.175271

30	82.384551

31	78.889034

32	75.654145

33	72.650834

34	69.854421

35	67.243740

36	64.800500

37	62.508791

38	60.354688

39	58.325950

40	56.411761

41	54.602530

42	52.889717

43	51.265694

44	49.723628

45	48.257375

46	46.861400

47	45.530699

48	44.260741

49	43.047412

50	41.886965

51	40.775987

52	39.711354

53	38.690207

54	37.709923

55	36.768090

56	35.862486

57	34.991062

58	34.151923

59	33.343317

60	32.563618

61	31.811317

62	31.085010

63	30.383392

64	29.705243

65	29.049426

66	28.414878

67	27.800603

68	27.205669

69	26.629200

70	26.070374

71	25.528418

72	25.002605

73	24.492250

74	23.996705

75	23.515361

76	23.047641

77	22.593000

78	22.150921

79	21.720916

80	21.302521

81	20.895295

82	20.498823

83	20.112706

84	19.736567

85	19.370047

86	19.012805

87	18.664513

88	18.324863

89	17.993557

90	17.670312

91	17.354859

92	17.046939

93	16.746305

94	16.452720

95	16.165960

96	15.885807

97	15.612054

98	15.344501

99	15.082958

100	14.827243

101	14.577178

102	14.332597

103	14.093335

104	13.859238

105	13.630155

106	13.405943

107	13.186462

108	12.971580

109	12.761167

110	12.555099

111	12.353257

112	12.155526

113	11.961795

114	11.771957

115	11.585908

116	11.403548

117	11.224781

118	11.049514

119	10.877657

120	10.709123

121	10.543828

122	10.381690

123	10.222631

124	10.066574

125	9.913446

126	9.763176

127	9.615694

128	9.470934

129	9.328830

130	9.189320

131	9.052343

132	8.917840

133	8.785752

134	8.656026

135	8.528606

136	8.403441

137	8.280479

138	8.159671

139	8.040970

140	7.924328

141	7.809700

142	7.697043

143	7.586313

144	7.477469

145	7.370471

146	7.265279

147	7.161856

148	7.060163

149	6.960164

150	6.861825

151	6.765111

152	6.669989

153	6.576426

154	6.484390

155	6.393850

156	6.304777

157	6.217142

158	6.130914

159	6.046068

160	5.962574

161	5.880408

162	5.799543

163	5.719954

164	5.641617

165	5.564507

166	5.488601

167	5.413876

168	5.340309

169	5.267880

170	5.196567

171	5.126349

172	5.057206

173	4.989117

174	4.922064

175	4.856028

176	4.790990

177	4.726933

178	4.663837

179	4.601687

180	4.540465

181	4.480155

182	4.420741

183	4.362207

184	4.304537

185	4.247717

186	4.191731

187	4.136565

188	4.082205

189	4.028637

190	3.975848

191	3.923824

192	3.872553

193	3.822021

194	3.772215

195	3.723125

196	3.674738

197	3.627042

198	3.580025

199	3.533677

200	3.487987

201	3.442943

202	3.398535

203	3.354753

204	3.311586

205	3.269025

206	3.227060

207	3.185681

208	3.144879

209	3.104644

210	3.064968

211	3.025841

212	2.987256

213	2.949203

214	2.911674

215	2.874661

216	2.838156

217	2.802151

218	2.766638

219	2.731609

220	2.697058

221	2.662976

222	2.629357

223	2.596193

224	2.563478

225	2.531204

226	2.499365

227	2.467955

228	2.436967

229	2.406394

230	2.376231

231	2.346471

232	2.317108

233	2.288136

234	2.259550

235	2.231344

236	2.203512

237	2.176049

238	2.148948

239	2.122206

240	2.095817

241	2.069775

242	2.044075

243	2.018714

244	1.993684

245	1.968983

246	1.944605

247	1.920545

248	1.896799

249	1.873362

250	1.850231

251	1.827400

252	1.804866

253	1.782623

254	1.760669

255	1.738999

256	1.717608

257	1.696494

258	1.675651

259	1.655078

260	1.634768

261	1.614720

262	1.594928

263	1.575391

264	1.556103

265	1.537062

266	1.518265

267	1.499707

268	1.481386

269	1.463299

270	1.445441

271	1.427810

272	1.410404

273	1.393218

274	1.376250

275	1.359497

276	1.342956

277	1.326623

278	1.310497

279	1.294575

280	1.278853

281	1.263329

282	1.248001

283	1.232865

284	1.217919

285	1.203161

286	1.188588

287	1.174198

288	1.159987

289	1.145955

290	1.132098

291	1.118414

292	1.104901

293	1.091556

294	1.078377

295	1.065363

296	1.052511

297	1.039818

298	1.027283

299	1.014904

300	1.002678

301	0.990604

