
1	2800.000000

2	1320.554737

3	652.478757

4	587.269212

5	580.431316

6	472.986542

7	821.489472

8	501.556430

9	722.385641

10	2008.024438

11	716.641211

12	376.565949

13	337.417271

14	378.080065

15	2247.623181

16	617.079645

17	508.918000

18	648.132356

19	370.603024

20	928.264765

21	258.505387

22	201.396470

23	177.315560

24	166.500711

25	167.656706

26	196.198430

27	651.425035

28	218.399040

29	144.959502

30	120.223695

31	106.366049

32	96.878708

33	89.677376

34	83.869801

35	79.000671

36	74.808251

37	71.128556

38	67.851961

39	64.901402

40	62.220505

41	59.766684

42	57.506904

43	55.414977

44	53.469755

45	51.653892

46	49.952966

47	48.354849

48	46.849237

49	45.427295

50	44.081391

51	42.804884

52	41.591957

53	40.437486

54	39.336937

55	38.286274

56	37.281890

57	36.320549

58	35.399338

59	34.515623

60	33.667016

61	32.851343

62	32.066625

63	31.311047

64	30.582948

65	29.880800

66	29.203196

67	28.548834

68	27.916513

69	27.305118

70	26.713611

71	26.141031

72	25.586477

73	25.049113

74	24.528152

75	24.022863

76	23.532554

77	23.056581

78	22.594336

79	22.145245

80	21.708770

81	21.284402

82	20.871660

83	20.470090

84	20.079262

85	19.698769

86	19.328222

87	18.967258

88	18.615525

89	18.272694

90	17.938450

91	17.612491

92	17.294533

93	16.984303

94	16.681541

95	16.385997

96	16.097435

97	15.815628

98	15.540360

99	15.271421

100	15.008613

101	14.751746

102	14.500637

103	14.255110

104	14.014998

105	13.780138

106	13.550376

107	13.325562

108	13.105554

109	12.890212

110	12.679406

111	12.473006

112	12.270890

113	12.072939

114	11.879039

115	11.689080

116	11.502956

117	11.320565

118	11.141807

119	10.966587

120	10.794813

121	10.626396

122	10.461250

123	10.299291

124	10.140439

125	9.984617

126	9.831749

127	9.681762

128	9.534585

129	9.390151

130	9.248393

131	9.109248

132	8.972652

133	8.838547

134	8.706872

135	8.577573

136	8.450594

137	8.325881

138	8.203384

139	8.083051

140	7.964835

141	7.848687

142	7.734563

143	7.622416

144	7.512205

145	7.403886

146	7.297418

147	7.192763

148	7.089881

149	6.988734

150	6.889285

151	6.791500

152	6.695343

153	6.600781

154	6.507780

155	6.416308

156	6.326335

157	6.237830

158	6.150762

159	6.065105

160	5.980828

161	5.897905

162	5.816309

163	5.736014

164	5.656995

165	5.579226

166	5.502684

167	5.427344

168	5.353185

169	5.280183

170	5.208317

171	5.137564

172	5.067905

173	4.999318

174	4.931784

175	4.865283

176	4.799797

177	4.735306

178	4.671793

179	4.609239

180	4.547628

181	4.486942

182	4.427165

183	4.368280

184	4.310272

185	4.253126

186	4.196825

187	4.141356

188	4.086703

189	4.032853

190	3.979792

191	3.927505

192	3.875980

193	3.825204

194	3.775163

195	3.725846

196	3.677240

197	3.629333

198	3.582114

199	3.535570

200	3.489691

201	3.444466

202	3.399884

203	3.355933

204	3.312605

205	3.269888

206	3.227773

207	3.186250

208	3.145309

209	3.104941

210	3.065137

211	3.025888

212	2.987184

213	2.949018

214	2.911380

215	2.874262

216	2.837657

217	2.801555

218	2.765950

219	2.730833

220	2.696197

221	2.662034

222	2.628337

223	2.595099

224	2.562313

225	2.529971

226	2.498068

227	2.466596

228	2.435548

229	2.404919

230	2.374702

231	2.344891

232	2.315480

233	2.286462

234	2.257832

235	2.229584

236	2.201712

237	2.174211

238	2.147076

239	2.120300

240	2.093879

241	2.067807

242	2.042080

243	2.016692

244	1.991638

245	1.966913

246	1.942514

247	1.918434

248	1.894669

249	1.871215

250	1.848068

251	1.825222

252	1.802675

253	1.780420

254	1.758454

255	1.736774

256	1.715375

257	1.694252

258	1.673403

259	1.652823

260	1.632509

261	1.612456

262	1.592662

263	1.573121

264	1.553832

265	1.534791

266	1.515993

267	1.497436

268	1.479116

269	1.461030

270	1.443175

271	1.425547

272	1.408144

273	1.390962

274	1.373999

275	1.357251

276	1.340715

277	1.324389

278	1.308270

279	1.292355

280	1.276640

281	1.261124

282	1.245804

283	1.230677

284	1.215740

285	1.200991

286	1.186427

287	1.172047

288	1.157846

289	1.143824

290	1.129978

291	1.116305

292	1.102802

293	1.089469

294	1.076302

295	1.063299

296	1.050459

297	1.037778

298	1.025255

299	1.012888

300	1.000675

301	0.988614

