
1	2800.000000

2	2046.886253

3	1245.441739

4	996.898241

5	1007.914859

6	994.431384

7	645.799129

8	487.234784

9	416.871067

10	371.255180

11	337.657788

12	311.351096

13	290.044384

14	272.413075

15	257.569736

16	244.851147

17	233.743497

18	223.861413

19	214.939594

20	206.813979

21	199.389808

22	192.605228

23	186.401227

24	180.704618

25	175.424543

26	170.458779

27	165.704913

28	161.071879

29	156.488629

30	151.908326

31	147.308083

32	142.685354

33	138.052580

34	133.431501

35	128.848154

36	124.329022

37	119.898455

38	115.577190

39	111.381728

40	107.324299

41	103.413180

42	99.653205

43	96.046331

44	92.592207

45	89.288687

46	86.132274

47	83.118501

48	80.242231

49	77.497901

50	74.879714

51	72.381783

52	69.998242

53	67.723324

54	65.551419

55	63.477114

56	61.495219

57	59.600782

58	57.789093

59	56.055692

60	54.396359

61	52.807113

62	51.284201

63	49.824089

64	48.423454

65	47.079171

66	45.788300

67	44.548083

68	43.355923

69	42.209382

70	41.106168

71	40.044127

72	39.021230

73	38.035571

74	37.085356

75	36.168895

76	35.284595

77	34.430957

78	33.606566

79	32.810087

80	32.040260

81	31.295897

82	30.575872

83	29.879123

84	29.204645

85	28.551486

86	27.918745

87	27.305569

88	26.711149

89	26.134716

90	25.575543

91	25.032938

92	24.506245

93	23.994838

94	23.498125

95	23.015540

96	22.546547

97	22.090632

98	21.647309

99	21.216113

100	20.796599

101	20.388346

102	19.990950

103	19.604025

104	19.227203

105	18.860131

106	18.502474

107	18.153910

108	17.814130

109	17.482840

110	17.159757

111	16.844611

112	16.537143

113	16.237104

114	15.944256

115	15.658370

116	15.379226

117	15.106614

118	14.840331

119	14.580182

120	14.325982

121	14.077549

122	13.834712

123	13.597303

124	13.365164

125	13.138138

126	12.916080

127	12.698844

128	12.486295

129	12.278298

130	12.074726

131	11.875456

132	11.680369

133	11.489349

134	11.302286

135	11.119073

136	10.939606

137	10.763786

138	10.591515

139	10.422702

140	10.257255

141	10.095088

142	9.936117

143	9.780258

144	9.627435

145	9.477570

146	9.330590

147	9.186422

148	9.044999

149	8.906251

150	8.770115

151	8.636527

152	8.505426

153	8.376753

154	8.250450

155	8.126462

156	8.004734

157	7.885214

158	7.767851

159	7.652596

160	7.539400

161	7.428216

162	7.319000

163	7.211708

164	7.106296

165	7.002723

166	6.900949

167	6.800934

168	6.702640

169	6.606030

170	6.511068

171	6.417719

172	6.325948

173	6.235722

174	6.147009

175	6.059777

176	5.973996

177	5.889634

178	5.806665

179	5.725058

180	5.644786

181	5.565823

182	5.488141

183	5.411716

184	5.336523

185	5.262536

186	5.189733

187	5.118089

188	5.047584

189	4.978193

190	4.909897

191	4.842674

192	4.776503

193	4.711364

194	4.647239

195	4.584107

196	4.521951

197	4.460751

198	4.400491

199	4.341153

200	4.282720

201	4.225175

202	4.168502

203	4.112686

204	4.057711

205	4.003561

206	3.950223

207	3.897681

208	3.845921

209	3.794930

210	3.744694

211	3.695200

212	3.646434

213	3.598385

214	3.551039

215	3.504386

216	3.458411

217	3.413105

218	3.368456

219	3.324452

220	3.281083

221	3.238338

222	3.196206

223	3.154678

224	3.113742

225	3.073390

226	3.033612

227	2.994398

228	2.955738

229	2.917625

230	2.880049

231	2.843000

232	2.806472

233	2.770455

234	2.734941

235	2.699921

236	2.665389

237	2.631337

238	2.597756

239	2.564639

240	2.531979

241	2.499769

242	2.468002

243	2.436670

244	2.405768

245	2.375287

246	2.345223

247	2.315568

248	2.286316

249	2.257461

250	2.228997

251	2.200918

252	2.173217

253	2.145890

254	2.118931

255	2.092333

256	2.066093

257	2.040203

258	2.014660

259	1.989457

260	1.964591

261	1.940055

262	1.915845

263	1.891956

264	1.868383

265	1.845122

266	1.822168

267	1.799517

268	1.777164

269	1.755106

270	1.733336

271	1.711852

272	1.690650

273	1.669725

274	1.649073

275	1.628690

276	1.608573

277	1.588717

278	1.569120

279	1.549777

280	1.530684

281	1.511839

282	1.493237

283	1.474876

284	1.456751

285	1.438860

286	1.421199

287	1.403765

288	1.386555

289	1.369566

290	1.352795

291	1.336238

292	1.319892

293	1.303756

294	1.287825

295	1.272098

296	1.256570

297	1.241240

298	1.226105

299	1.211162

300	1.196409

301	1.181842

302	1.167460

303	1.153260

304	1.139239

305	1.125395

306	1.111726

307	1.098228

308	1.084901

309	1.071742

310	1.058747

311	1.045916

312	1.033246

313	1.020735

314	1.008380

315	0.996180

