
1	2800.000000

2	3081.753486

3	2388.863931

4	1100.627005

5	1637.749915

6	1353.427010

7	686.828180

8	1348.396142

9	1047.340563

10	958.285715

11	547.356034

12	1701.678747

13	576.381506

14	1074.812529

15	435.145874

16	384.329730

17	1238.705490

18	585.886411

19	777.503271

20	390.799833

21	463.083538

22	541.608015

23	801.856854

24	798.513439

25	494.044031

26	395.263018

27	885.057436

28	629.013252

29	322.442148

30	292.089138

31	542.753017

32	301.556276

33	210.211483

34	185.914721

35	185.781145

36	238.696237

37	687.671524

38	184.910258

39	139.734192

40	121.193684

41	111.772007

42	108.322455

43	111.723643

44	130.462119

45	238.564271

46	288.248417

47	122.434034

48	90.367146

49	75.993646

50	67.334014

51	61.350938

52	57.213828

53	54.074681

54	51.635264

55	50.094255

56	48.933310

57	48.316552

58	48.091126

59	48.313381

60	48.899710

61	50.050064

62	51.794158

63	54.226042

64	57.054004

65	60.166372

66	63.631029

67	67.544766

68	72.050987

69	77.373975

70	83.891489

71	92.308813

72	104.155406

73	123.636743

74	168.914348

75	678.552801

76	218.486309

77	163.347184

78	159.968251

79	177.888494

80	243.125707

81	1090.734246

82	259.576955

83	268.906368

84	500.554245

85	9022.220591

86	316.219249

87	268.407552

88	328.833848

89	582.523372

90	291.860382

91	305.241377

92	503.288503

93	841.712449

94	736.798823

95	519.826582

96	473.356271

97	276.907761

98	239.504187

99	234.267294

100	255.461588

101	340.454567

102	2172.582519

103	497.718748

104	2058.296511

105	315.214791

106	287.474364

107	393.342863

108	2394.444664

109	316.709816

110	263.634364

111	651.901621

112	245.087325

113	161.028466

114	130.361735

115	112.517374

116	100.185876

117	90.881814

118	83.480390

119	77.380727

120	72.225107

121	67.783719

122	63.900360

123	60.464150

124	57.393621

125	54.627216

126	52.117334

127	49.826434

128	47.724416

129	45.786788

130	43.993377

131	42.327373

132	40.774636

133	39.323163

134	37.962684

135	36.684352

136	35.480491

137	34.344404

138	33.270218

139	32.252752

140	31.287417

141	30.370132

142	29.497250

143	28.665503

144	27.871950

145	27.113937

146	26.389061

147	25.695140

148	25.030189

149	24.392395

150	23.780099

151	23.191781

152	22.626043

153	22.081599

154	21.557260

155	21.051931

156	20.564594

157	20.094306

158	19.640193

159	19.201439

160	18.777285

161	18.367022

162	17.969988

163	17.585565

164	17.213170

165	16.852260

166	16.502325

167	16.162882

168	15.833481

169	15.513695

170	15.203123

171	14.901385

172	14.608123

173	14.322998

174	14.045690

175	13.775896

176	13.513327

177	13.257710

178	13.008786

179	12.766309

180	12.530045

181	12.299769

182	12.075271

183	11.856348

184	11.642807

185	11.434465

186	11.231145

187	11.032680

188	10.838910

189	10.649683

190	10.464850

191	10.284272

192	10.107814

193	9.935348

194	9.766751

195	9.601903

196	9.440692

197	9.283008

198	9.128747

199	8.977808

200	8.830094

201	8.685513

202	8.543974

203	8.405392

204	8.269684

205	8.136769

206	8.006572

207	7.879018

208	7.754035

209	7.631555

210	7.511510

211	7.393837

212	7.278474

213	7.165361

214	7.054440

215	6.945654

216	6.838951

217	6.734278

218	6.631583

219	6.530819

220	6.431938

221	6.334895

222	6.239643

223	6.146142

224	6.054349

225	5.964223

226	5.875727

227	5.788820

228	5.703468

229	5.619634

230	5.537284

231	5.456384

232	5.376901

233	5.298804

234	5.222061

235	5.146644

236	5.072523

237	4.999670

238	4.928057

239	4.857657

240	4.788446

241	4.720397

242	4.653486

243	4.587689

244	4.522984

245	4.459346

246	4.396755

247	4.335189

248	4.274627

249	4.215048

250	4.156434

251	4.098763

252	4.042019

253	3.986182

254	3.931235

255	3.877160

256	3.823940

257	3.771558

258	3.719999

259	3.669247

260	3.619286

261	3.570101

262	3.521677

263	3.474001

264	3.427058

265	3.380835

266	3.335318

267	3.290494

268	3.246351

269	3.202876

270	3.160057

271	3.117882

272	3.076340

273	3.035418

274	2.995107

275	2.955395

276	2.916272

277	2.877727

278	2.839750

279	2.802331

280	2.765461

281	2.729130

282	2.693329

283	2.658048

284	2.623279

285	2.589012

286	2.555241

287	2.521955

288	2.489148

289	2.456810

290	2.424934

291	2.393513

292	2.362538

293	2.332003

294	2.301901

295	2.272223

296	2.242963

297	2.214115

298	2.185672

299	2.157627

300	2.129973

301	2.102705

302	2.075816

303	2.049301

304	2.023153

305	1.997366

306	1.971935

307	1.946855

308	1.922119

309	1.897722

310	1.873659

311	1.849925

312	1.826515

313	1.803424

314	1.780646

315	1.758178

316	1.736014

317	1.714149

318	1.692579

319	1.671300

320	1.650308

321	1.629597

322	1.609163

323	1.589004

324	1.569113

325	1.549488

326	1.530125

327	1.511019

328	1.492166

329	1.473564

330	1.455208

331	1.437094

332	1.419220

333	1.401581

334	1.384175

335	1.366997

336	1.350045

337	1.333315

338	1.316804

339	1.300509

340	1.284426

341	1.268554

342	1.252888

343	1.237425

344	1.222164

345	1.207100

346	1.192232

347	1.177556

348	1.163070

349	1.148771

350	1.134656

351	1.120723

352	1.106970

353	1.093393

354	1.079990

355	1.066759

356	1.053698

357	1.040804

358	1.028074

359	1.015507

360	1.003101

361	0.990852

